# File: A221.bio_tech_prod.csv
# Title: Biomass Agricultural Production by Tech
# Units: EJ
# Description: Agricultural production by technology for biomass crops globally as a model output from V5.3 reference case
# Source: GCAM output
# Column types: ccccccnc
# ----------
scenario,region,sector,subsector,output,technology,2020,Units
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstE,biomass,biomassGrass_AfrCstE_IRR_hi,1.14E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstE,biomass,biomassGrass_AfrCstE_IRR_lo,7.70E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstE,biomass,biomassGrass_AfrCstE_RFD_hi,0.00645113,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstE,biomass,biomassGrass_AfrCstE_RFD_lo,0.00437616,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstS,biomass,biomassGrass_AfrCstS_IRR_hi,1.47E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstS,biomass,biomassGrass_AfrCstS_IRR_lo,1.02E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstS,biomass,biomassGrass_AfrCstS_RFD_hi,8.17E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstS,biomass,biomassGrass_AfrCstS_RFD_lo,5.56E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstSE,biomass,biomassGrass_AfrCstSE_IRR_hi,1.24E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstSE,biomass,biomassGrass_AfrCstSE_IRR_lo,8.34E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstSE,biomass,biomassGrass_AfrCstSE_RFD_hi,0.00198101,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstSE,biomass,biomassGrass_AfrCstSE_RFD_lo,0.00132112,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstSW,biomass,biomassGrass_AfrCstSW_IRR_hi,8.63E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstSW,biomass,biomassGrass_AfrCstSW_IRR_lo,6.13E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstSW,biomass,biomassGrass_AfrCstSW_RFD_hi,4.97E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrCstSW,biomass,biomassGrass_AfrCstSW_RFD_lo,3.53E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrIntS,biomass,biomassGrass_AfrIntS_IRR_hi,7.08E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrIntS,biomass,biomassGrass_AfrIntS_IRR_lo,4.53E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrIntS,biomass,biomassGrass_AfrIntS_RFD_hi,0.0114842,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AfrIntS,biomass,biomassGrass_AfrIntS_RFD_lo,0.007665,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AngolaCst,biomass,biomassGrass_AngolaCst_IRR_hi,3.04E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AngolaCst,biomass,biomassGrass_AngolaCst_IRR_lo,1.95E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AngolaCst,biomass,biomassGrass_AngolaCst_RFD_hi,0.00266684,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_AngolaCst,biomass,biomassGrass_AngolaCst_RFD_lo,0.00177559,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_CongoR,biomass,biomassGrass_CongoR_IRR_hi,9.10E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_CongoR,biomass,biomassGrass_CongoR_IRR_lo,6.19E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_CongoR,biomass,biomassGrass_CongoR_RFD_hi,0.0158269,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_CongoR,biomass,biomassGrass_CongoR_RFD_lo,0.0106844,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_GuineaGulf,biomass,biomassGrass_GuineaGulf_RFD_hi,9.49E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_GuineaGulf,biomass,biomassGrass_GuineaGulf_RFD_lo,6.32E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_LimpopoR,biomass,biomassGrass_LimpopoR_IRR_hi,5.86E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_LimpopoR,biomass,biomassGrass_LimpopoR_IRR_lo,3.94E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_LimpopoR,biomass,biomassGrass_LimpopoR_RFD_hi,0.0151642,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_LimpopoR,biomass,biomassGrass_LimpopoR_RFD_lo,0.0101336,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_NileR,biomass,biomassGrass_NileR_IRR_hi,4.49E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_NileR,biomass,biomassGrass_NileR_IRR_lo,3.02E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_NileR,biomass,biomassGrass_NileR_RFD_hi,0.00520767,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_NileR,biomass,biomassGrass_NileR_RFD_lo,0.00355683,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_OrangeR,biomass,biomassGrass_OrangeR_IRR_hi,8.66E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_OrangeR,biomass,biomassGrass_OrangeR_IRR_lo,5.82E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_OrangeR,biomass,biomassGrass_OrangeR_RFD_hi,0.0010114,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_OrangeR,biomass,biomassGrass_OrangeR_RFD_lo,6.59E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_RiftValley,biomass,biomassGrass_RiftValley_IRR_hi,9.52E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_RiftValley,biomass,biomassGrass_RiftValley_IRR_lo,6.42E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_RiftValley,biomass,biomassGrass_RiftValley_RFD_hi,0.00133655,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_RiftValley,biomass,biomassGrass_RiftValley_RFD_lo,9.06E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_ZambeziR,biomass,biomassGrass_ZambeziR_IRR_hi,1.29E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_ZambeziR,biomass,biomassGrass_ZambeziR_IRR_lo,8.69E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_ZambeziR,biomass,biomassGrass_ZambeziR_RFD_hi,0.00455447,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassGrass_ZambeziR,biomass,biomassGrass_ZambeziR_RFD_lo,0.00305848,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstE,biomass,biomassTree_AfrCstE_IRR_hi,4.34E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstE,biomass,biomassTree_AfrCstE_IRR_lo,2.92E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstE,biomass,biomassTree_AfrCstE_RFD_hi,2.45E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstE,biomass,biomassTree_AfrCstE_RFD_lo,1.66E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstS,biomass,biomassTree_AfrCstS_IRR_hi,1.82E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstS,biomass,biomassTree_AfrCstS_IRR_lo,1.26E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstS,biomass,biomassTree_AfrCstS_RFD_hi,1.01E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstS,biomass,biomassTree_AfrCstS_RFD_lo,6.88E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstSE,biomass,biomassTree_AfrCstSE_IRR_hi,1.44E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstSE,biomass,biomassTree_AfrCstSE_IRR_lo,9.69E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstSE,biomass,biomassTree_AfrCstSE_RFD_hi,2.31E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrCstSE,biomass,biomassTree_AfrCstSE_RFD_lo,1.53E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrIntS,biomass,biomassTree_AfrIntS_IRR_hi,5.23E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrIntS,biomass,biomassTree_AfrIntS_IRR_lo,3.34E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrIntS,biomass,biomassTree_AfrIntS_RFD_hi,8.48E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AfrIntS,biomass,biomassTree_AfrIntS_RFD_lo,5.64E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AngolaCst,biomass,biomassTree_AngolaCst_IRR_hi,5.96E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AngolaCst,biomass,biomassTree_AngolaCst_IRR_lo,3.80E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AngolaCst,biomass,biomassTree_AngolaCst_RFD_hi,5.23E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_AngolaCst,biomass,biomassTree_AngolaCst_RFD_lo,3.47E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_CongoR,biomass,biomassTree_CongoR_IRR_hi,7.01E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_CongoR,biomass,biomassTree_CongoR_IRR_lo,4.76E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_CongoR,biomass,biomassTree_CongoR_RFD_hi,0.00121979,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_CongoR,biomass,biomassTree_CongoR_RFD_lo,8.21E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_GuineaGulf,biomass,biomassTree_GuineaGulf_RFD_hi,2.42E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_GuineaGulf,biomass,biomassTree_GuineaGulf_RFD_lo,1.61E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_LimpopoR,biomass,biomassTree_LimpopoR_IRR_hi,1.08E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_LimpopoR,biomass,biomassTree_LimpopoR_IRR_lo,7.24E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_LimpopoR,biomass,biomassTree_LimpopoR_RFD_hi,2.80E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_LimpopoR,biomass,biomassTree_LimpopoR_RFD_lo,1.86E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_NileR,biomass,biomassTree_NileR_IRR_hi,6.85E-10,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_NileR,biomass,biomassTree_NileR_IRR_lo,4.60E-10,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_NileR,biomass,biomassTree_NileR_RFD_hi,7.95E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_NileR,biomass,biomassTree_NileR_RFD_lo,5.41E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_RiftValley,biomass,biomassTree_RiftValley_IRR_hi,1.73E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_RiftValley,biomass,biomassTree_RiftValley_IRR_lo,1.16E-08,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_RiftValley,biomass,biomassTree_RiftValley_RFD_hi,2.43E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_RiftValley,biomass,biomassTree_RiftValley_RFD_lo,1.64E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_ZambeziR,biomass,biomassTree_ZambeziR_IRR_hi,3.79E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_ZambeziR,biomass,biomassTree_ZambeziR_IRR_lo,2.55E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_ZambeziR,biomass,biomassTree_ZambeziR_RFD_hi,1.34E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Southern,biomass,biomassTree_ZambeziR,biomass,biomassTree_ZambeziR_RFD_lo,8.98E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrCstNW,biomass,biomassGrass_AfrCstNW_IRR_hi,4.92E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrCstNW,biomass,biomassGrass_AfrCstNW_IRR_lo,3.31E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrCstNW,biomass,biomassGrass_AfrCstNW_RFD_hi,2.74E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrCstNW,biomass,biomassGrass_AfrCstNW_RFD_lo,1.78E-05,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrCstW,biomass,biomassGrass_AfrCstW_IRR_hi,1.51E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrCstW,biomass,biomassGrass_AfrCstW_IRR_lo,1.02E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrCstW,biomass,biomassGrass_AfrCstW_RFD_hi,0.0679289,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrCstW,biomass,biomassGrass_AfrCstW_RFD_lo,0.044757,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrIntN,biomass,biomassGrass_AfrIntN_IRR_hi,1.41E-06,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrIntN,biomass,biomassGrass_AfrIntN_IRR_lo,9.52E-07,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrIntN,biomass,biomassGrass_AfrIntN_RFD_hi,2.88E-04,EJ
"1GCAM5p3_GCAM_REF_NoTax_LowEV_E10_DefAra_DefRef_DefTrade_DefCCScost,date=2021-10-2T11:59:18-08:00",Africa_Western,biomass,biomassGrass_AfrIntN,biomass,biomassGrass_AfrIntN_RFD_lo,1.93E-04,EJ
